supply_structure,pricing_structure,producer_npv,consumer_npv,total_volume_mwh,average_strike_eur_mwh,capture_rate,volume_value,profile_value,path,mode,label
PayAsNominated,IndexedWithFloorCap,565821.9438618869,-565821.9438618869,443211.70184176345,61.14647809605803,0.7417466161411568,694095.6884950241,-128273.74463313725,93,price,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443211.70184176345,59.050235935490385,0.7417466161411568,0.0,0.0,93,price,PayAsNominated / Floating
Baseload,FixedFlat,-1039868.063896555,1039868.063896555,443211.70184176316,65.0,0.7417466161411568,-715699.4873870965,-324168.5765094585,93,price,Baseload / FixedFlat
Baseload,FixedEscalated,807568.041002475,-807568.041002475,443211.70184176316,71.1737960547356,0.7417466161411568,1328532.4739046108,-520964.4329021359,93,price,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-129640.4762772535,129640.4762772535,443211.70184176316,67.0566772048856,0.7417466161411568,-34704.32023020315,-94936.15604705035,93,price,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443211.70184176316,67.16148791099751,0.7417466161411568,0.0,0.0,93,price,Baseload / Floating
PayAsProduced,FixedFlat,4713322.00643544,-4713322.00643544,443211.7018417634,65.00000000000001,0.739527650479907,5081271.419732527,-367949.41329708695,94,price,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6543966.108224627,-6543966.108224627,443211.7018417634,71.101113138445,0.739527650479907,7101437.030402367,-557470.9221777404,94,price,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2864393.8772068997,-2864393.8772068997,443211.7018417634,58.983649536442684,0.739527650479907,3089171.940109728,-224778.0629028282,94,price,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443211.7018417634,49.654024573433,0.739527650479907,0.0,0.0,94,price,PayAsProduced / Floating
PayAsNominated,FixedFlat,1674181.962007917,-1674181.962007917,443211.70184176345,65.0,0.739527650479907,1986536.5369914847,-312354.5749835677,94,price,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3504849.770756599,-3504849.770756599,443211.70184176345,71.101113138445,0.739527650479907,4006702.1476613306,-501852.3769047316,94,price,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,572494.1718856691,-572494.1718856691,443211.70184176345,61.11079563904505,0.739527650479907,698765.4820080881,-126271.31012241903,94,price,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443211.70184176345,59.00045020971275,0.739527650479907,0.0,0.0,94,price,PayAsNominated / Floating
Baseload,FixedFlat,-1032659.4259290254,1032659.4259290254,443211.70184176316,65.0,0.739527650479907,-709541.8500842918,-323117.5758447336,94,price,Baseload / FixedFlat
Baseload,FixedEscalated,814776.678970004,-814776.678970004,443211.70184176316,71.1737960547356,0.739527650479907,1334690.1112074156,-519913.4322374116,94,price,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-125930.36535827772,125930.36535827772,443211.70184176316,67.0459831827493,0.739527650479907,-32087.62623877156,-93842.73911950615,94,price,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443211.70184176316,67.14289119711846,0.739527650479907,0.0,0.0,94,price,Baseload / Floating
PayAsProduced,FixedFlat,4648588.381954966,-4648588.381954966,443211.7018417634,65.00000000000001,0.7413161936658335,5020621.9123199405,-372033.5303649744,95,price,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6479232.483744153,-6479232.483744153,443211.7018417634,71.101113138445,0.7413161936658335,7040787.522989781,-561555.0392456278,95,price,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2815481.3724150956,-2815481.3724150956,443211.7018417634,59.03743504348705,0.7413161936658335,3046331.5814898107,-230850.20907471515,95,price,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443211.7018417634,49.837192480341606,0.7413161936658335,0.0,0.0,95,price,PayAsProduced / Floating
PayAsNominated,FixedFlat,1654164.6091214782,-1654164.6091214782,443211.70184176345,65.0,0.7413161936658335,1968361.034673153,-314196.4255516748,95,price,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3484832.41787016,-3484832.41787016,443211.70184176345,71.101113138445,0.7413161936658335,3988526.6453429987,-503694.2274728385,95,price,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,558567.9907412947,-558567.9907412947,443211.70184176345,61.13486647893799,0.7413161936658335,688560.1782204526,-129992.18747915793,95,price,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443211.70184176345,59.05534214303076,0.7413161936658335,0.0,0.0,95,price,PayAsNominated / Floating
Baseload,FixedFlat,-1061191.2864591698,1061191.2864591698,443211.70184176316,65.0,0.7413161936658335,-737716.9667837385,-323474.31967543135,95,price,Baseload / FixedFlat
Baseload,FixedEscalated,786244.8184398598,-786244.8184398598,443211.70184176316,71.1737960547356,0.7413161936658335,1306514.994507969,-520270.1760681091,95,price,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-134453.41480485885,134453.41480485885,443211.70184176316,67.1103148169601,0.7413161936658335,-38961.62096886275,-95491.7938359961,95,price,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443211.70184176316,67.22798302016717,0.7413161936658335,0.0,0.0,95,price,Baseload / Floating
PayAsProduced,FixedFlat,4692729.229838066,-4692729.229838066,443211.7018417634,65.00000000000001,0.7406939076479961,5068623.589686264,-375894.3598481985,96,price,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6523373.3316272525,-6523373.3316272525,443211.7018417634,71.101113138445,0.7406939076479961,7088789.200356105,-565415.8687288528,96,price,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2832997.0959500675,-2832997.0959500675,443211.7018417634,58.94047746756053,0.7406939076479961,3062229.2220785785,-229232.12612851104,96,price,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443211.7018417634,49.69222235368453,0.7406939076479961,0.0,0.0,96,price,PayAsProduced / Floating
PayAsNominated,FixedFlat,1683115.0714940904,-1683115.0714940904,443211.70184176345,65.0,0.7406939076479961,2003232.590583522,-320117.51908943173,96,price,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3513782.8802427724,-3513782.8802427724,443211.70184176345,71.101113138445,0.7406939076479961,4023398.2012533676,-509615.3210105952,96,price,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,565404.9847624933,-565404.9847624933,443211.70184176345,61.047427284414255,0.7406939076479961,694479.3692437587,-129074.38448126544,96,price,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443211.70184176345,58.950026367532416,0.7406939076479961,0.0,0.0,96,price,PayAsNominated / Floating
Baseload,FixedFlat,-1021709.5703592321,1021709.5703592321,443211.70184176316,65.0,0.7406939076479961,-691612.2257999355,-330097.3445592966,96,price,Baseload / FixedFlat
Baseload,FixedEscalated,825726.5345397976,-825726.5345397976,443211.70184176316,71.1737960547356,0.7406939076479961,1352619.7354917717,-526893.2009519741,96,price,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-130497.64156322659,130497.64156322659,443211.70184176316,66.98449422566237,0.7406939076479961,-34517.8729688076,-95979.76859441899,96,price,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443211.70184176316,67.08874184138698,0.7406939076479961,0.0,0.0,96,price,Baseload / Floating
PayAsProduced,FixedFlat,4636435.327538799,-4636435.327538799,443211.7018417634,65.00000000000001,0.7421735349299508,5015080.396014994,-378645.06847619545,97,price,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6467079.429327985,-6467079.429327985,443211.7018417634,71.101113138445,0.7421735349299508,7035246.006684835,-568166.5773568498,97,price,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2825360.94132603,-2825360.94132603,443211.7018417634,59.087475785792094,0.7421735349299508,3057359.2689421326,-231998.32761610253,97,price,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443211.7018417634,49.853928443846996,0.7421735349299508,0.0,0.0,97,price,PayAsProduced / Floating
PayAsNominated,FixedFlat,1652181.868516428,-1652181.868516428,443211.70184176345,65.0,0.7421735349299508,1971065.8128029879,-318883.94428655994,97,price,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3482849.67726511,-3482849.67726511,443211.70184176345,71.101113138445,0.7421735349299508,3991231.423472834,-508381.74620772386,97,price,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,556483.8149872934,-556483.8149872934,443211.70184176345,61.118354593336726,0.7421735349299508,685797.6354365365,-129313.82044924307,97,price,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443211.70184176345,59.04717342790297,0.7421735349299508,0.0,0.0,97,price,PayAsNominated / Floating
Baseload,FixedFlat,-1046754.9278601459,1046754.9278601459,443211.70184176316,65.0,0.7421735349299508,-719469.180539316,-327285.7473208299,97,price,Baseload / FixedFlat
Baseload,FixedEscalated,800681.1770388836,-800681.1770388836,443211.70184176316,71.1737960547356,0.7421735349299508,1324762.780752391,-524081.60371350753,97,price,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-135789.32109832086,135789.32109832086,443211.70184176316,67.05100830538761,0.7421735349299508,-40351.06688992465,-95438.2542083962,97,price,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443211.70184176316,67.17287278177119,0.7421735349299508,0.0,0.0,97,price,Baseload / Floating
PayAsProduced,FixedFlat,4682956.346677095,-4682956.346677095,443211.7018417634,65.00000000000001,0.7410380193943457,5060807.63294507,-377851.28626797535,98,price,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6513600.448466282,-6513600.448466282,443211.7018417634,71.101113138445,0.7410380193943457,7080973.243614911,-567372.7951486288,98,price,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2851351.8097240226,-2851351.8097240226,443211.7018417634,59.036889731775275,0.7410380193943457,3086336.7416266776,-234984.93190265493,98,price,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443211.7018417634,49.71582736711083,0.7410380193943457,0.0,0.0,98,price,PayAsProduced / Floating
PayAsNominated,FixedFlat,1694207.6474749863,-1694207.6474749863,443211.70184176345,65.0,0.7410380193943457,2011776.4213573823,-317568.77388239605,98,price,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3524875.4562236676,-3524875.4562236676,443211.70184176345,71.101113138445,0.7410380193943457,4031942.0320272283,-507066.57580356067,98,price,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,574039.3810188972,-574039.3810188972,443211.70184176345,61.056019361023274,0.7410380193943457,705868.1591744012,-131828.77815550403,98,price,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443211.70184176345,58.92422309778476,0.7410380193943457,0.0,0.0,98,price,PayAsNominated / Floating
Baseload,FixedFlat,-1016477.8349948025,1016477.8349948025,443211.70184176316,65.0,0.7410380193943457,-691844.1231672288,-324633.7118275737,98,price,Baseload / FixedFlat
Baseload,FixedEscalated,830958.2699042265,-830958.2699042265,443211.70184176316,71.1737960547356,0.7410380193943457,1352387.8381244785,-521429.56822025194,98,price,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-123242.44081550243,123242.44081550243,443211.70184176316,67.011323036651,0.7410380193943457,-25866.36822495588,-97376.07259054655,98,price,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443211.70184176316,67.08944219588608,0.7410380193943457,0.0,0.0,98,price,Baseload / Floating
PayAsProduced,FixedFlat,4719653.437165517,-4719653.437165517,443211.7018417634,65.00000000000001,0.7392121973263155,5087878.007704321,-368224.57053880394,99,price,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6550297.538954704,-6550297.538954704,443211.7018417634,71.101113138445,0.7392121973263155,7108043.618374162,-557746.0794194583,99,price,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2850973.534893429,-2850973.534893429,443211.7018417634,58.93369363310734,0.7392121973263155,3079237.415717603,-228263.88082417427,99,price,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443211.7018417634,49.634071981198915,0.7392121973263155,0.0,0.0,99,price,PayAsProduced / Floating
PayAsNominated,FixedFlat,1688030.2052717574,-1688030.2052717574,443211.70184176345,65.0,0.7392121973263155,2001792.0393718223,-313761.8341000648,99,price,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3518698.0140204397,-3518698.0140204397,443211.70184176345,71.101113138445,0.7392121973263155,4021957.650041668,-503259.6360212285,99,price,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,568877.4836173111,-568877.4836173111,443211.70184176345,61.05754177873256,0.7392121973263155,696387.8714142047,-127510.3877968936,99,price,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443211.70184176345,58.954376984074884,0.7392121973263155,0.0,0.0,99,price,PayAsNominated / Floating
Baseload,FixedFlat,-1033856.5560702236,1033856.5560702236,443211.70184176316,65.0,0.7392121973263155,-710091.8367402961,-323764.71932992747,99,price,Baseload / FixedFlat
Baseload,FixedEscalated,813579.5488288061,-813579.5488288061,443211.70184176316,71.1737960547356,0.7392121973263155,1334140.124551411,-520560.5757226049,99,price,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-131296.9819807189,131296.9819807189,443211.70184176316,67.03436078279253,0.7392121973263155,-36485.95534857429,-94811.02663214461,99,price,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443211.70184176316,67.14455221480691,0.7392121973263155,0.0,0.0,99,price,Baseload / Floating
PayAsProduced,FixedFlat,4640938.542441122,-4640938.542441122,443211.7018417634,65.00000000000001,0.7414140294338942,5021458.719182655,-380520.176741533,100,price,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6471582.644230308,-6471582.644230308,443211.7018417634,71.101113138445,0.7414140294338942,7041624.329852496,-570041.6856221883,100,price,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2844997.359998559,-2844997.359998559,443211.7018417634,59.13120352315561,0.7414140294338942,3078216.469857125,-233219.10985856596,100,price,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443211.7018417634,49.83466523538828,0.7414140294338942,0.0,0.0,100,price,PayAsProduced / Floating
PayAsNominated,FixedFlat,1650535.3361935276,-1650535.3361935276,443211.70184176345,65.0,0.7414140294338942,1968793.2566974252,-318257.9205038976,100,price,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3481203.1449422096,-3481203.1449422096,443211.70184176345,71.101113138445,0.7414140294338942,3988958.867367271,-507755.7224250613,100,price,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,571673.0372345637,-571673.0372345637,443211.70184176345,61.17456347059562,0.7414140294338942,702136.6405782589,-130463.60334369517,100,price,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443211.70184176345,59.05403678694654,0.7414140294338942,0.0,0.0,100,price,PayAsNominated / Floating
Baseload,FixedFlat,-1062096.1245164366,1062096.1245164366,443211.70184176316,65.0,0.7414140294338942,-733650.8916002408,-328445.23291619576,100,price,Baseload / FixedFlat
Baseload,FixedEscalated,785339.9803825931,-785339.9803825931,443211.70184176316,71.1737960547356,0.7414140294338942,1310581.0696914664,-525241.0893088733,100,price,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-125624.59953261071,125624.59953261071,443211.70184176316,67.12956804894768,0.7414140294338942,-28520.525969642724,-97104.07356296798,100,price,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443211.70184176316,67.21570304441028,0.7414140294338942,0.0,0.0,100,price,Baseload / Floating
PayAsProduced,FixedFlat,4677460.308763386,-4677460.308763386,443211.7018417634,65.00000000000001,0.7403003484783799,5056580.786950916,-379120.4781875303,101,price,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6508104.410552572,-6508104.410552572,443211.7018417634,71.101113138445,0.7403003484783799,7076746.397620757,-568641.9870681847,101,price,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2863568.1409621174,-2863568.1409621174,443211.7018417634,59.0759406971835,0.7403003484783799,3095040.22745739,-231472.08649527282,101,price,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443211.7018417634,49.72859288766663,0.7403003484783799,0.0,0.0,101,price,PayAsProduced / Floating
PayAsNominated,FixedFlat,1660893.8047768404,-1660893.8047768404,443211.70184176345,65.0,0.7403003484783799,1982173.6140457292,-321279.8092688888,101,price,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3491561.613525523,-3491561.613525523,443211.70184176345,71.101113138445,0.7403003484783799,4002339.224715575,-510777.61119005224,101,price,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,577418.510394867,-577418.510394867,443211.70184176345,61.15068928281458,0.7403003484783799,707611.9137159425,-130193.40332107549,101,price,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443211.70184176345,59.01362669700953,0.7403003484783799,0.0,0.0,101,price,PayAsNominated / Floating
Baseload,FixedFlat,-1049018.2996895262,1049018.2996895262,443211.70184176316,65.0,0.7403003484783799,-719689.1296866676,-329329.1700028586,101,price,Baseload / FixedFlat
Baseload,FixedEscalated,798417.8052095035,-798417.8052095035,443211.70184176316,71.1737960547356,0.7403003484783799,1324542.8316050398,-526125.0263955363,101,price,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-123601.84730782284,123601.84730782284,443211.70184176316,67.09084024935856,0.7403003484783799,-27382.0910673067,-96219.75624051614,101,price,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443211.70184176316,67.17353705138632,0.7403003484783799,0.0,0.0,101,price,Baseload / Floating
PayAsProduced,FixedFlat,4664029.39872377,-4664029.39872377,443211.7018417634,65.00000000000001,0.7413305733732415,5038330.5625315085,-374301.1638077386,102,price,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6494673.500512957,-6494673.500512957,443211.7018417634,71.101113138445,0.7413305733732415,7058496.173201349,-563822.672688392,102,price,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2842284.116707145,-2842284.116707145,443211.7018417634,59.05363578141392,0.7413305733732415,3069404.5271806903,-227120.41047354555,102,price,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443211.7018417634,49.78371048960813,0.7413305733732415,0.0,0.0,102,price,PayAsProduced / Floating
PayAsNominated,FixedFlat,1675725.2883104896,-1675725.2883104896,443211.70184176345,65.0,0.7413305733732415,1987420.2642842857,-311694.9759737961,102,price,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3506393.0970591716,-3506393.0970591716,443211.70184176345,71.101113138445,0.7413305733732415,4007585.874954132,-501192.77789496025,102,price,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,572749.8234649611,-572749.8234649611,443211.70184176345,61.110990478445416,0.7413305733732415,699713.7234063135,-126963.89994135231,102,price,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443211.70184176345,58.997781260113555,0.7413305733732415,0.0,0.0,102,price,PayAsNominated / Floating
Baseload,FixedFlat,-1035328.1711475928,1035328.1711475928,443211.70184176316,65.0,0.7413305733732415,-713397.5265471779,-321930.6446004149,102,price,Baseload / FixedFlat
Baseload,FixedEscalated,812107.9337514366,-812107.9337514366,443211.70184176316,71.1737960547356,0.7413305733732415,1330834.4347445294,-518726.5009930928,102,price,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-126099.26359271022,126099.26359271022,443211.70184176316,67.05731945977658,0.7413305733732415,-32189.699632205306,-93909.56396050492,102,price,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443211.70184176316,67.15453574655592,0.7413305733732415,0.0,0.0,102,price,Baseload / Floating
PayAsProduced,FixedFlat,4625809.415411186,-4625809.415411186,443211.7018417634,65.00000000000001,0.7422235841240468,5005535.183927416,-379725.76851622947,103,price,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6456453.517200374,-6456453.517200374,443211.7018417634,71.101113138445,0.7422235841240468,7025700.794597257,-569247.2773968829,103,price,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2839641.0800960083,-2839641.0800960083,443211.7018417634,59.1692905619193,0.7422235841240468,3074904.0965614645,-235263.01646545622,103,price,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443211.7018417634,49.88275599074176,0.7422235841240468,0.0,0.0,103,price,PayAsProduced / Floating
PayAsNominated,FixedFlat,1654438.3569429582,-1654438.3569429582,443211.70184176345,65.0,0.7422235841240468,1970042.078769011,-315603.72182605276,103,price,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3485106.1656916407,-3485106.1656916407,443211.70184176345,71.101113138445,0.7422235841240468,3990207.689438856,-505101.5237472155,103,price,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,571207.7312146442,-571207.7312146442,443211.70184176345,61.17196818927284,0.7422235841240468,702526.1279744618,-131318.3967598176,103,price,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443211.70184176345,59.050265212621994,0.7422235841240468,0.0,0.0,103,price,PayAsNominated / Floating
Baseload,FixedFlat,-1051566.3612473926,1051566.3612473926,443211.70184176316,65.0,0.7422235841240468,-730829.6698419923,-320736.6914054003,103,price,Baseload / FixedFlat
Baseload,FixedEscalated,795869.7436516371,-795869.7436516371,443211.70184176316,71.1737960547356,0.7422235841240468,1313402.291449715,-517532.5477980778,103,price,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-124568.47930401657,124568.47930401657,443211.70184176316,67.12245208802544,0.7422235841240468,-28055.50040309984,-96512.97890091673,103,price,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443211.70184176316,67.20718265724756,0.7422235841240468,0.0,0.0,103,price,Baseload / Floating
PayAsProduced,FixedFlat,4651987.611707693,-4651987.611707693,443211.7018417634,65.00000000000001,0.741564626499536,5032654.730584316,-380667.118876623,104,price,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6482631.71349688,-6482631.71349688,443211.7018417634,71.101113138445,0.741564626499536,7052820.341254158,-570188.6277572783,104,price,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2859381.1406526444,-2859381.1406526444,443211.7018417634,59.13859263889909,0.741564626499536,3091859.122909172,-232477.98225652752,104,price,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443211.7018417634,49.80085210051455,0.741564626499536,0.0,0.0,104,price,PayAsProduced / Floating
PayAsNominated,FixedFlat,1674472.6774402356,-1674472.6774402356,443211.70184176345,65.0,0.741564626499536,1994503.934453881,-320031.2570136455,104,price,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3505140.486188918,-3505140.486188918,443211.70184176345,71.101113138445,0.741564626499536,4014669.545123727,-509529.0589348092,104,price,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,586325.0296387947,-586325.0296387947,443211.70184176345,61.14180837518098,0.741564626499536,717001.6388940389,-130676.60925524414,104,price,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443211.70184176345,58.97638782934141,0.741564626499536,0.0,0.0,104,price,PayAsNominated / Floating
Baseload,FixedFlat,-1041262.5171064286,1041262.5171064286,443211.70184176316,65.0,0.741564626499536,-714033.3006742764,-327229.2164321522,104,price,Baseload / FixedFlat
Baseload,FixedEscalated,806173.5877926014,-806173.5877926014,443211.70184176316,71.1737960547356,0.741564626499536,1330198.6606174307,-524025.07282482926,104,price,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-114894.02997387212,114894.02997387212,443211.70184176316,67.10179629329697,0.741564626499536,-18098.55958634628,-96795.47038752584,104,price,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443211.70184176316,67.156455851452,0.741564626499536,0.0,0.0,104,price,Baseload / Floating
PayAsProduced,FixedFlat,4654616.959817051,-4654616.959817051,443211.7018417634,65.00000000000001,0.7404522553734446,5038531.292868648,-383914.33305159677,105,price,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6485261.061606238,-6485261.061606238,443211.7018417634,71.101113138445,0.7404522553734446,7058696.903538488,-573435.8419322502,105,price,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2828294.2131858035,-2828294.2131858035,443211.7018417634,59.03291307909113,0.7404522553734446,3062743.6751077524,-234449.46192194894,105,price,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443211.7018417634,49.783104262826164,0.7404522553734446,0.0,0.0,105,price,PayAsProduced / Floating
PayAsNominated,FixedFlat,1654214.3488717456,-1654214.3488717456,443211.70184176345,65.0,0.7404522553734446,1973071.5046819483,-318857.1558102027,105,price,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3484882.157620428,-3484882.157620428,443211.70184176345,71.101113138445,0.7404522553734446,3993237.115351794,-508354.9577313657,105,price,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,566871.7314425757,-566871.7314425757,443211.70184176345,61.14879390706285,0.7404522553734446,697882.2183975899,-131010.48695501417,105,price,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443211.70184176345,59.04111602696031,0.7404522553734446,0.0,0.0,105,price,PayAsNominated / Floating
Baseload,FixedFlat,-1066443.8361454464,1066443.8361454464,443211.70184176316,65.0,0.7404522553734446,-739502.3764035344,-326941.45974191197,105,price,Baseload / FixedFlat
Baseload,FixedEscalated,780992.2687535832,-780992.2687535832,443211.70184176316,71.1737960547356,0.7404522553734446,1304729.5848881728,-523737.3161345896,105,price,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-131337.74595166926,131337.74595166926,443211.70184176316,67.13067490471899,0.7404522553734446,-34005.515034464406,-97332.23091720486,105,price,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443211.70184176316,67.2333751454619,0.7404522553734446,0.0,0.0,105,price,Baseload / Floating
PayAsProduced,FixedFlat,4677092.689629806,-4677092.689629806,443211.7018417634,65.00000000000001,0.7414876786990431,5050825.73403375,-373733.04440394416,106,price,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6507736.791418994,-6507736.791418994,443211.7018417634,71.101113138445,0.7414876786990431,7070991.344703591,-563254.5532845976,106,price,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2834083.5115641514,-2834083.5115641514,443211.7018417634,59.00624495382667,0.7414876786990431,3066207.919497646,-232124.40793349454,106,price,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443211.7018417634,49.74597375425495,0.7414876786990431,0.0,0.0,106,price,PayAsProduced / Floating
PayAsNominated,FixedFlat,1687746.5959781809,-1687746.5959781809,443211.70184176345,65.0,0.7414876786990431,2001687.178149491,-313940.5821713102,106,price,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3518414.404726863,-3518414.404726863,443211.70184176345,71.101113138445,0.7414876786990431,4021852.7888193373,-503438.38409247436,106,price,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,563655.3447075749,-563655.3447075749,443211.70184176345,61.04849922468913,0.7414876786990431,693288.8915291565,-129633.54682158155,106,price,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443211.70184176345,58.954693676022266,0.7414876786990431,0.0,0.0,106,price,PayAsNominated / Floating
